,timestamp,current,voltage,soc
388,12/12/2021 12:02,0,53.4,66
389,12/12/2021 12:02,0,53.4,66
390,12/12/2021 12:04,0,53.4,66
391,12/12/2021 12:04,0,53.4,66
392,12/12/2021 12:06,0,53.4,66
393,12/12/2021 12:06,0,53.4,66
394,12/12/2021 12:09,0,53.4,66
395,12/12/2021 12:09,0,53.4,66
396,12/12/2021 12:09,2.8,53.3,66
397,12/12/2021 12:11,3.2,53.2,66
398,12/12/2021 12:11,4.3,53.1,66
399,12/12/2021 12:13,0,53.2,66
400,12/12/2021 12:15,0,53.3,65
401,12/12/2021 12:17,0,53.3,65
402,12/12/2021 12:17,0,53.3,65
403,12/12/2021 12:20,0,53.3,65
404,12/12/2021 12:20,0,53.3,65
405,12/12/2021 12:20,0,53.3,65
406,12/12/2021 12:22,0,53.3,65
407,12/12/2021 12:22,0,53.3,65
408,12/12/2021 12:24,0,53.3,65
409,12/12/2021 12:24,0,53.3,65
410,12/12/2021 12:26,0,53.3,65
411,12/12/2021 12:26,4.5,53.1,65
412,12/12/2021 12:28,3.4,53,65
413,12/12/2021 12:31,3.9,52.9,65
414,12/12/2021 12:31,0,53.2,65
415,12/12/2021 12:33,0,53.2,65
416,12/12/2021 12:33,0,53.2,65
417,12/12/2021 12:35,0.4,53.1,65
418,12/12/2021 12:35,0,53.2,65
419,12/12/2021 12:37,0,53.2,65
420,12/12/2021 12:37,0,53.2,65
421,12/12/2021 12:39,0,53.2,65
422,12/12/2021 12:39,0,53.2,65
423,12/12/2021 12:41,0,53.2,65
424,12/12/2021 12:41,0,53.2,65
425,12/12/2021 12:44,0,53.2,65
426,12/12/2021 12:44,0,53.2,65
427,12/12/2021 12:46,0,53.2,65
428,12/12/2021 12:46,0,53.2,65
429,12/12/2021 12:52,0,53.2,65
430,12/12/2021 12:57,0,53.2,65
431,12/12/2021 12:55,0,53.2,65
432,12/12/2021 12:55,0,53.2,65
433,12/12/2021 12:55,0,53.2,65
434,12/12/2021 12:57,0,53.2,65
435,12/12/2021 12:57,0,53.2,65
436,12/12/2021 13:01,0,53.2,65
437,12/12/2021 13:01,0,53.2,65
438,12/12/2021 13:01,0,53.2,65
439,12/12/2021 13:03,0,53.2,65
440,12/12/2021 13:03,0,53.2,65
441,12/12/2021 13:05,0,53.2,65
442,12/12/2021 13:05,0,53.2,65
443,12/12/2021 13:08,0,53.2,65
444,12/12/2021 13:08,0,53.2,65
445,12/12/2021 13:10,0,53.2,65
446,12/12/2021 13:10,0,53.2,65
447,12/12/2021 13:10,0,53.2,65
448,12/12/2021 13:12,0,53.2,65
449,12/12/2021 13:12,0,53.2,65
450,12/12/2021 13:23,0,53.2,65
451,12/12/2021 13:23,0,53.2,65
452,12/12/2021 13:23,0,53.2,65
453,12/12/2021 13:25,0,53.2,65
454,12/12/2021 13:25,0,53.2,65
455,12/12/2021 13:27,0,53.2,65
456,12/12/2021 13:27,0,53.2,65
457,12/12/2021 13:30,0,53.2,65
458,12/12/2021 13:30,0,53.2,65
459,12/12/2021 13:32,0,53.2,65
460,12/12/2021 13:32,0,53.2,65
461,12/12/2021 13:32,0,53.2,65
462,12/12/2021 13:34,0,53.2,65
463,12/12/2021 13:34,0,53.2,65
464,12/12/2021 13:36,0,53.2,65
465,12/12/2021 13:38,0,53.2,65
466,12/12/2021 13:38,0,53.2,65
467,12/12/2021 13:40,0,53.2,65
468,12/12/2021 13:40,0,53.2,65
469,12/12/2021 13:43,0,53.2,65
470,12/12/2021 13:47,0,53.2,65
471,12/12/2021 13:49,0,53.2,65
472,12/12/2021 13:49,0,53.2,65
473,12/12/2021 13:51,0,53.2,65
474,12/12/2021 13:51,0,53.2,65
475,12/12/2021 13:54,0,53.2,65
476,12/12/2021 13:54,0,53.2,65
477,12/12/2021 13:56,0,53.2,65
478,12/12/2021 13:56,0,53.2,65
479,12/12/2021 13:56,0,53.2,65
480,12/12/2021 13:58,0,53.2,65
481,12/12/2021 13:58,0,53.2,65
482,12/12/2021 14:00,0,53.2,65
483,12/12/2021 14:02,0,53.2,65
484,12/12/2021 14:02,0,53.1,65
485,12/12/2021 14:02,5.6,52.9,65
486,12/12/2021 14:04,0,53.1,65
487,12/12/2021 14:04,8.9,52.7,65
488,12/12/2021 14:07,0,53,64
489,12/12/2021 14:07,0,53,64
490,12/12/2021 14:09,0,52.9,64
491,12/12/2021 14:09,0,52.9,64
492,12/12/2021 14:09,0.7,52.8,64
493,12/12/2021 14:11,0,52.8,64
494,12/12/2021 14:11,0.3,52.8,64
495,12/12/2021 14:13,0,52.8,64
496,12/12/2021 14:13,0,52.9,64
497,12/12/2021 14:15,0,52.7,64
498,12/12/2021 14:20,1.7,52.7,63
499,12/12/2021 14:20,0,52.9,63
500,12/12/2021 14:20,0,52.9,63
501,12/12/2021 14:22,0,52.9,63
502,12/12/2021 14:22,0,52.8,63
503,12/12/2021 14:24,0,52.7,63
504,12/12/2021 14:24,1.8,52.6,63
505,12/12/2021 14:26,7,52.5,63
506,12/12/2021 14:26,5.6,52.6,63
507,12/12/2021 14:28,0,52.8,63
508,12/12/2021 14:28,0,52.8,63
509,12/12/2021 14:31,0,52.8,63
510,12/12/2021 14:31,0,52.7,63
511,12/12/2021 14:31,1.7,52.7,63
512,12/12/2021 14:33,1.7,52.7,63
513,12/12/2021 14:33,0,52.8,63
514,12/12/2021 14:35,0,52.8,63
515,12/12/2021 14:35,0,52.8,63
516,12/12/2021 14:37,0,52.8,63
517,12/12/2021 14:37,0,52.8,63
518,12/12/2021 14:42,0,52.7,63
519,12/12/2021 14:44,0.7,52.6,62
520,12/12/2021 14:44,0,52.6,62
521,12/12/2021 14:46,1.5,52.5,62
522,12/12/2021 14:48,5.2,52.3,62
523,12/12/2021 14:48,2.1,52.4,62
524,12/12/2021 14:48,10.2,52.1,62
525,12/12/2021 14:53,0,52.5,61
526,12/12/2021 14:53,0,52.4,61
527,12/12/2021 14:55,0,52.4,61
528,12/12/2021 14:55,0,52.3,61
529,12/12/2021 14:57,0,52.4,61
530,12/12/2021 14:59,13.4,51.6,60
531,12/12/2021 15:01,2.4,51.9,60
532,12/12/2021 15:01,9.4,51.6,60
533,12/12/2021 15:03,0,52,59
534,12/12/2021 15:03,0,52,59
535,12/12/2021 15:06,0,52.1,59
536,12/12/2021 15:06,4.9,51.9,59
537,12/12/2021 15:08,0,52.1,59
538,12/12/2021 15:08,0,52.2,59
539,12/12/2021 15:10,0,52.2,59
540,12/12/2021 15:10,0,52.2,59
541,12/12/2021 15:12,0,52.2,59
542,12/12/2021 15:12,0,52.2,59
543,12/12/2021 15:14,0,52.2,59
544,12/12/2021 15:14,0,52.3,59
545,12/12/2021 15:17,0,52.3,59
546,12/12/2021 15:17,0,52.3,59
547,12/12/2021 15:19,0,52.3,59
548,12/12/2021 16:00,0,52.3,59
549,12/12/2021 16:00,0,52.3,58
550,12/12/2021 16:00,0,52.4,58
551,12/12/2021 16:00,0,52.4,58
552,12/12/2021 16:02,0,52.4,58
553,12/12/2021 16:02,0,52.4,58
554,12/12/2021 16:05,0,52.4,58
555,12/12/2021 16:05,0,52.4,58
556,12/12/2021 16:05,0,52.4,58
557,12/12/2021 16:07,0,52.4,58
558,12/12/2021 16:07,0,52.4,58
559,12/12/2021 16:09,0,52.4,58
560,12/12/2021 16:11,0,52.4,58
561,12/12/2021 16:13,0,52.4,58
562,12/12/2021 16:13,0,52.4,58
563,12/12/2021 16:18,0,52.4,58
564,12/12/2021 16:18,0,52.4,58
565,12/12/2021 16:20,0,52.4,58
566,12/12/2021 16:20,0,52.4,58
567,12/12/2021 16:22,0,52.4,58
568,12/12/2021 16:22,0,52.4,58
569,12/12/2021 16:24,0,52.4,58
570,12/12/2021 16:24,0,52.4,58
571,12/12/2021 16:26,0,52.4,58
572,12/12/2021 16:26,0,52.4,58
573,12/12/2021 16:29,0,52.4,58
574,12/12/2021 16:29,0,52.4,58
575,12/12/2021 16:29,0,52.4,58
576,12/12/2021 16:33,0,52.4,58
577,12/12/2021 16:40,0,52.4,58
578,12/12/2021 16:40,0,52.4,58
579,12/12/2021 16:40,0,52.4,58
580,12/12/2021 17:10,0,52.4,59
581,12/12/2021 17:15,0,52.4,59
582,12/12/2021 17:15,0,52.4,59
583,12/12/2021 17:12,0,52.4,59
584,12/12/2021 17:15,0,52.4,59
585,12/12/2021 17:15,0,52.4,59
586,12/12/2021 17:17,0,52.4,59
587,12/12/2021 17:17,0,52.4,59
588,12/12/2021 17:17,0,52.4,59
589,12/12/2021 17:19,0,52.4,59
590,12/12/2021 17:19,0,52.4,59
591,12/12/2021 17:23,0,52.4,59
592,12/12/2021 17:25,0,52.4,59
593,12/12/2021 17:30,0,52.4,59
594,12/12/2021 17:30,0,52.4,59
595,12/12/2021 17:30,0,52.4,59
596,12/12/2021 17:30,0,52.4,59
597,12/12/2021 17:32,0,52.4,59
598,12/12/2021 17:32,0,52.4,59
599,12/12/2021 17:34,0,52.4,59
